STUDYNO,EDITION,PART,IDNO,FIPS_ST,FIPS_CTY,SPOPARST,SPOPCRIM,CPOPCRIM,AG_ARRST,AG_OFF,COVIND,SVIOL,SPROPERTY,SMURDER,SRAPE,SROBBERY,SAGASSLT,SBURGLRY,SLARCENY,SMVTHEFT,SARSON
9999,1,8,1587,29,175,6093000,6091646,25001,3,3,100,0,1,0,0,0,0,0,1,0,0
9999,1,8,1588,29,177,6093000,6091646,22494,10,10,100,0,1,0,0,0,0,0,1,0,0
9999,1,8,1589,29,179,6093000,6091646,6375,2,2,95.0065,0,0,0,0,0,0,0,0,0,0
9999,1,8,1590,29,181,6093000,6091646,13723,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,1591,29,183,6093000,6091646,390224,11,12,100,0,14,0,0,0,0,0,14,0,0
9999,1,8,1592,29,185,6093000,6091646,8733,4,3,94.8233,0,0,0,0,0,0,0,0,0,0
9999,1,8,1593,29,186,6093000,6091646,17854,3,3,99.0338,0,1,0,0,0,0,0,1,0,0
9999,1,8,1594,29,187,6093000,6091646,66620,11,11,98.5227,0,2,0,0,0,0,0,2,0,0
9999,1,8,1595,29,189,6093000,6091646,1001708,67,66,99.8492,1,35,0,0,0,1,0,35,0,0
9999,1,8,1596,29,195,6093000,6091646,23322,6,8,99.5748,0,1,0,0,0,0,0,1,0,0
9999,1,8,1597,29,197,6093000,6091646,4428,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,1598,29,199,6093000,6091646,4849,3,3,98.6767,0,0,0,0,0,0,0,0,0,0
9999,1,8,1599,29,201,6093000,6091646,40610,6,7,100,0,1,0,0,0,0,0,1,0,0
9999,1,8,1600,29,203,6093000,6091646,8209,3,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,1601,29,205,6093000,6091646,6071,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,1602,29,207,6093000,6091646,29786,7,7,99.8721,0,1,0,0,0,0,0,1,0,0
9999,1,8,1603,29,209,6093000,6091646,30680,6,6,100,0,1,0,0,0,0,0,1,0,0
9999,1,8,1604,29,211,6093000,6091646,6273,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,1605,29,213,6093000,6091646,55061,6,6,100,0,2,0,0,0,0,0,2,0,0
9999,1,8,1606,29,215,6093000,6091646,25396,5,5,100,0,1,0,0,0,0,0,1,0,0
9999,1,8,1607,29,217,6093000,6091646,20736,2,2,100,0,1,0,0,0,0,0,1,0,0
9999,1,8,1608,29,219,6093000,6091646,33382,5,5,100,0,1,0,0,0,0,0,1,0,0
9999,1,8,1609,29,221,6093000,6091646,24675,2,2,100,0,1,0,0,0,0,0,1,0,0
9999,1,8,1610,29,223,6093000,6091646,13364,3,3,98.7803,0,0,0,0,0,0,0,0,0,0
9999,1,8,1611,29,225,6093000,6091646,37675,6,6,100,0,1,0,0,0,0,0,1,0,0
9999,1,8,1612,29,227,6093000,6091646,2035,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,1613,29,229,6093000,6091646,18315,4,5,100,0,1,0,0,0,0,0,1,0,0
9999,1,8,1614,29,510,6093000,6091646,314507,17,17,100,0,11,0,0,0,0,0,11,0,0
9999,1,8,1615,30,1,1042520,1042048,9318,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,1616,30,3,1042520,1042048,13319,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,1617,30,5,1042520,1042048,6599,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,1618,30,7,1042520,1042048,5706,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,1619,30,9,1042520,1042048,10485,4,4,95.7558,0,0,0,0,0,0,0,0,0,0
9999,1,8,1620,30,11,1042520,1042048,1186,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,1621,30,13,1042520,1042048,82482,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,1622,30,15,1042520,1042048,5762,2,2,25.3211,0,0,0,0,0,0,0,0,0,0
9999,1,8,1623,30,17,1042520,1042048,12234,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,1624,30,19,1042520,1042048,1764,1,1,91.6667,0,0,0,0,0,0,0,0,0,0
