year,crime_type,agency,agency_name,county,state,state_name,latitude,longitude,age 0-9,age 10-19,age 20-29,age 30-39,age 40-49,age 50-59,age 60-69,age 70-79,age 80-89,age 90-Older,age Unknown,total_crimes
2017,property-crime,IDISP0000,Idaho State Police,,ID,Idaho,43.598454,-116.384605,0,1,1,0,1,0,1,1,0,0,0,5
2017,violent-crime,IDISP0000,Idaho State Police,,ID,Idaho,43.598454,-116.384605,0,2,7,4,7,2,3,0,0,0,0,25
2017,property-crime,ID0030200,Pocatello Police Department,POWER; BANNOCK,ID,Idaho,42.692938,-112.228986,10,209,317,282,124,57,17,1,0,0,0,1017
2017,violent-crime,ID0030200,Pocatello Police Department,POWER; BANNOCK,ID,Idaho,42.692938,-112.228986,1,28,86,61,35,16,6,2,0,0,0,235
2017,property-crime,ID0070300,Hailey Police Department,BLAINE,ID,Idaho,43.51983,-114.31555,3,6,1,5,3,2,0,0,0,9,10,39
2017,violent-crime,ID0070300,Hailey Police Department,BLAINE,ID,Idaho,43.51983,-114.31555,0,1,1,5,1,2,1,0,0,0,0,11
2017,property-crime,ID0240300,Hagerman Police Department,GOODING,ID,Idaho,42.973185,-114.82142,0,0,0,0,0,0,0,0,0,0,0,0
2017,property-crime,ID0200200,Mountain Home Police Department,ELMORE,ID,Idaho,43.394677,-115.471204,0,35,52,24,15,12,6,1,0,0,2,147
2017,violent-crime,ID0200200,Mountain Home Police Department,ELMORE,ID,Idaho,43.394677,-115.471204,0,9,10,6,5,5,2,0,0,0,0,37
2017,property-crime,MI7317300,Saginaw County Sheriff's Office,SAGINAW,MI,Michigan,43.41693,-83.96713,4,109,145,79,45,37,12,3,2,4,20,460
2017,violent-crime,MI7317300,Saginaw County Sheriff's Office,SAGINAW,MI,Michigan,43.41693,-83.96713,0,26,34,20,9,8,2,2,0,2,10,113
2017,property-crime,MI6374800,South Lyon Police Department,OAKLAND,MI,Michigan,42.461445,-83.653465,0,10,9,4,0,2,0,0,0,0,1,26
2017,violent-crime,MI6374800,South Lyon Police Department,OAKLAND,MI,Michigan,42.461445,-83.653465,0,4,1,1,0,0,0,0,0,0,0,6
2017,property-crime,MI6370200,Rochester Police Department,OAKLAND,MI,Michigan,42.68298,-83.138374,0,1,11,6,5,4,0,0,0,0,3,30
2017,violent-crime,MI6370200,Rochester Police Department,OAKLAND,MI,Michigan,42.68298,-83.138374,0,1,5,2,2,1,0,1,0,0,0,12
2017,property-crime,MI3356300,Mason Police Department,INGHAM,MI,Michigan,42.603534,-84.373811,0,39,32,34,8,7,2,1,0,0,21,144
2017,violent-crime,MI3356300,Mason Police Department,INGHAM,MI,Michigan,42.603534,-84.373811,0,8,5,3,2,3,0,0,0,0,0,21
2017,property-crime,MI1429700,Cassopolis Police Department,CASS,MI,Michigan,41.911194,-86.01252,0,3,4,2,0,3,0,0,0,0,3,15
2017,violent-crime,MI1429700,Cassopolis Police Department,CASS,MI,Michigan,41.911194,-86.01252,0,1,0,3,0,1,1,0,0,0,0,6
2017,property-crime,MI7017000,Ottawa County Sheriff's Office,OTTAWA,MI,Michigan,42.942818,-86.08693,11,453,415,267,129,89,22,1,2,0,26,1415
2017,violent-crime,MI7017000,Ottawa County Sheriff's Office,OTTAWA,MI,Michigan,42.942818,-86.08693,7,139,135,100,53,41,10,1,2,0,30,518
2017,property-crime,MI7617600,Sanilac County Sheriff's Office,SANILAC,MI,Michigan,43.42231,-82.83037,0,13,18,15,8,5,1,0,0,0,91,151
2017,violent-crime,MI7617600,Sanilac County Sheriff's Office,SANILAC,MI,Michigan,43.42231,-82.83037,0,2,16,15,10,7,0,2,0,0,3,55
2017,property-crime,MI7917900,Tuscola County Sheriff's Office,TUSCOLA,MI,Michigan,43.490463,-83.392654,4,43,39,31,17,21,1,2,0,0,101,259
2017,violent-crime,MI7917900,Tuscola County Sheriff's Office,TUSCOLA,MI,Michigan,43.490463,-83.392654,0,21,18,8,6,4,1,0,0,0,4,62
2017,property-crime,MI4659400,Morenci Police Department,LENAWEE,MI,Michigan,41.7185,-84.21696,0,1,1,1,0,0,0,0,0,0,1,4
2017,violent-crime,MI4659400,Morenci Police Department,LENAWEE,MI,Michigan,41.7185,-84.21696,0,2,2,1,2,0,0,0,0,0,0,7
2017,property-crime,MIDI07000,Nottawaseppi Huron Band of Potawatomi,,MI,Michigan,42.246266,-85.532854,0,0,13,26,27,11,8,4,2,0,1,92
2017,violent-crime,MIDI07000,Nottawaseppi Huron Band of Potawatomi,,MI,Michigan,42.246266,-85.532854,0,2,1,1,3,1,0,0,0,0,0,8
2017,property-crime,MI5255900,Marquette Police Department,MARQUETTE,MI,Michigan,46.54147,-87.3984,0,45,63,22,10,7,3,1,0,0,0,151
2017,violent-crime,MI5255900,Marquette Police Department,MARQUETTE,MI,Michigan,46.54147,-87.3984,1,17,11,11,0,2,1,0,1,0,0,44
2017,property-crime,MI3222800,Bad Axe Police Department,HURON,MI,Michigan,43.80211,-82.9974,0,62,60,11,7,5,1,1,0,0,5,152
2017,violent-crime,MI3222800,Bad Axe Police Department,HURON,MI,Michigan,43.80211,-82.9974,0,1,2,3,0,0,1,0,0,0,0,7
2017,property-crime,MI8244600,Grosse Pointe Police Department,WAYNE,MI,Michigan,42.386173,-82.91192,0,3,12,8,7,5,1,0,0,0,15,51
2017,violent-crime,MI8244600,Grosse Pointe Police Department,WAYNE,MI,Michigan,42.386173,-82.91192,0,1,2,2,3,1,0,0,0,0,0,9
2017,property-crime,MI2926600,Breckenridge Police Department,GRATIOT,MI,Michigan,43.292326,-84.60469,0,7,0,4,1,1,1,1,0,0,1,16
2017,property-crime,MI8218200,Wayne County Sheriff's Office,WAYNE,MI,Michigan,42.284664,-83.261953,0,0,0,0,0,0,0,0,0,0,1,1
2017,violent-crime,MI8218200,Wayne County Sheriff's Office,WAYNE,MI,Michigan,42.284664,-83.261953,0,0,1,0,0,0,0,0,0,0,0,1
2017,property-crime,MI3069200,Reading Police Department,HILLSDALE,MI,Michigan,41.839535,-84.74783,0,1,3,1,0,0,0,0,0,0,4,9
2017,violent-crime,MI3069200,Reading Police Department,HILLSDALE,MI,Michigan,41.839535,-84.74783,0,2,0,0,1,0,0,0,0,0,0,3
2017,property-crime,MI8023100,Bangor Police Department,VAN BUREN,MI,Michigan,42.31381,-86.11345,0,4,11,7,6,4,6,0,0,0,9,47
2017,violent-crime,MI8023100,Bangor Police Department,VAN BUREN,MI,Michigan,42.31381,-86.11345,0,5,2,1,1,0,1,0,0,0,0,10
2017,property-crime,MI3967800,Portage Police Department,KALAMAZOO,MI,Michigan,42.201576,-85.5913,0,269,282,175,101,44,11,2,0,0,4,888
2017,violent-crime,MI3967800,Portage Police Department,KALAMAZOO,MI,Michigan,42.201576,-85.5913,3,26,33,22,13,8,3,0,0,0,0,108
2017,property-crime,MI3151400,Lake Linden Police Department,HOUGHTON,MI,Michigan,46.998196,-88.651984,0,0,1,0,0,0,0,0,0,0,0,1
2017,property-crime,MI1356000,Marshall Police Department,CALHOUN,MI,Michigan,42.272026,-84.9629,0,8,13,13,7,0,1,1,1,0,0,44
2017,violent-crime,MI1356000,Marshall Police Department,CALHOUN,MI,Michigan,42.272026,-84.9629,0,2,4,2,4,3,0,0,0,0,0,15
2017,property-crime,MI1040700,Frankfort Police Department,BENZIE,MI,Michigan,44.632477,-86.23938,0,1,4,6,1,2,2,1,0,0,4,21
2017,violent-crime,MI1040700,Frankfort Police Department,BENZIE,MI,Michigan,44.632477,-86.23938,0,1,0,0,0,0,0,0,0,0,1,2
2017,property-crime,MI3979900,Vicksburg Police Department,KALAMAZOO,MI,Michigan,42.12075,-85.53094,0,4,4,2,0,1,0,0,0,0,15,26
2017,violent-crime,MI3979900,Vicksburg Police Department,KALAMAZOO,MI,Michigan,42.12075,-85.53094,0,2,1,6,0,0,0,0,0,0,0,9
2017,property-crime,MI3950000,Kalamazoo Township Police Department,KALAMAZOO,MI,Michigan,42.308212,-85.57017,4,82,100,55,33,23,4,0,1,0,2,304
2017,violent-crime,MI3950000,Kalamazoo Township Police Department,KALAMAZOO,MI,Michigan,42.308212,-85.57017,1,17,23,15,6,4,2,1,0,0,3,72
2017,property-crime,MI6942100,Gaylord Police Department,OTSEGO,MI,Michigan,45.027393,-84.671074,0,61,55,114,28,16,8,0,0,0,16,298
2017,violent-crime,MI6942100,Gaylord Police Department,OTSEGO,MI,Michigan,45.027393,-84.671074,0,1,11,4,1,0,0,0,0,0,0,17
2017,property-crime,MI5515500,Menominee County Sheriff's Office,MENOMINEE,MI,Michigan,45.107777,-87.61249,2,12,2,18,3,5,2,0,0,0,0,44
2017,violent-crime,MI5515500,Menominee County Sheriff's Office,MENOMINEE,MI,Michigan,45.107777,-87.61249,1,3,3,7,2,1,0,0,0,0,1,18
2017,property-crime,MI6325500,Beverly Hills Police Department,OAKLAND,MI,Michigan,42.516968,-83.227844,0,7,7,1,3,2,0,0,0,0,3,23
2017,violent-crime,MI6325500,Beverly Hills Police Department,OAKLAND,MI,Michigan,42.516968,-83.227844,0,1,0,0,0,0,0,0,0,0,0,1
2017,property-crime,MI2534200,Davison Police Department,GENESEE,MI,Michigan,43.03469,-83.516685,0,4,13,12,6,5,2,0,0,0,2,44
2017,violent-crime,MI2534200,Davison Police Department,GENESEE,MI,Michigan,43.03469,-83.516685,0,1,1,5,1,2,0,0,0,0,1,11
2017,property-crime,MI5284100,Forsyth Township Police Department,MARQUETTE,MI,Michigan,46.656629,-87.583982,2,9,14,7,4,1,0,0,0,0,0,37
2017,violent-crime,MI5284100,Forsyth Township Police Department,MARQUETTE,MI,Michigan,46.656629,-87.583982,0,4,7,8,2,1,0,0,0,0,0,22
2017,property-crime,MI4614600,Lenawee County Sheriff's Office,LENAWEE,MI,Michigan,41.902657,-84.03566,0,44,41,57,14,11,5,2,0,0,7,181
2017,violent-crime,MI4614600,Lenawee County Sheriff's Office,LENAWEE,MI,Michigan,41.902657,-84.03566,0,12,18,11,4,5,1,0,0,0,1,52
2017,property-crime,MI6738500,Evart Police Department,OSCEOLA,MI,Michigan,43.899113,-85.259415,0,10,3,1,4,1,0,0,0,0,0,19
2017,violent-crime,MI6738500,Evart Police Department,OSCEOLA,MI,Michigan,43.899113,-85.259415,1,1,1,1,2,0,0,0,0,0,0,6
2017,property-crime,MI5084900,Clinton Township Police Department,MACOMB,MI,Michigan,42.57993,-82.904144,0,104,267,140,85,50,14,2,0,1,1122,1785
2017,violent-crime,MI5084900,Clinton Township Police Department,MACOMB,MI,Michigan,42.57993,-82.904144,0,53,141,78,32,12,12,1,1,0,84,414
2017,property-crime,MI6362800,Oak Park Police Department,OAKLAND,MI,Michigan,42.660452,-83.38421,1,103,92,45,20,19,8,0,1,1,56,346
2017,violent-crime,MI6362800,Oak Park Police Department,OAKLAND,MI,Michigan,42.660452,-83.38421,0,27,50,17,9,6,3,1,0,0,12,125
2017,property-crime,MI8245800,Harper Woods Police Department,WAYNE,MI,Michigan,42.431744,-82.92417,1,128,142,75,42,45,7,1,0,0,78,519
2017,violent-crime,MI8245800,Harper Woods Police Department,WAYNE,MI,Michigan,42.431744,-82.92417,0,26,33,16,13,11,3,0,0,0,19,121
2017,property-crime,MI8242300,Gibraltar Police Department,WAYNE,MI,Michigan,42.093327,-83.18949,0,8,7,8,6,1,0,0,0,0,0,30
2017,violent-crime,MI8242300,Gibraltar Police Department,WAYNE,MI,Michigan,42.093327,-83.18949,0,4,2,2,0,0,1,0,0,0,0,9
2017,property-crime,MI8270900,Romulus Police Department,WAYNE,MI,Michigan,42.220955,-83.39892,1,48,74,33,24,21,2,0,0,0,0,203
2017,violent-crime,MI8270900,Romulus Police Department,WAYNE,MI,Michigan,42.220955,-83.39892,1,23,78,37,22,11,1,0,0,0,0,173
2017,property-crime,MI5425600,Big Rapids Police Department,MECOSTA,MI,Michigan,43.702896,-85.48203,0,18,40,12,2,2,2,0,0,0,102,178
2017,violent-crime,MI5425600,Big Rapids Police Department,MECOSTA,MI,Michigan,43.702896,-85.48203,0,3,14,5,1,1,0,0,0,0,4,28
2017,property-crime,MI1001000,State Police: Benzie County,BENZIE,MI,Michigan,44.648621,-86.494317,0,3,5,0,1,0,1,0,0,0,0,10
2017,violent-crime,MI1001000,State Police: Benzie County,BENZIE,MI,Michigan,44.648621,-86.494317,0,2,5,1,1,1,1,0,0,0,0,11
2017,property-crime,MI0846400,Hastings Police Department,BARRY,MI,Michigan,42.6536,-85.28612,0,13,16,7,5,5,2,1,0,0,25,74
2017,violent-crime,MI0846400,Hastings Police Department,BARRY,MI,Michigan,42.6536,-85.28612,1,8,7,2,2,1,0,0,0,0,0,21
2017,property-crime,MI6416400,Oceana County Sheriff's Office,OCEANA,MI,Michigan,43.647255,-86.807575,0,25,44,33,25,6,3,4,0,0,0,140
2017,violent-crime,MI6416400,Oceana County Sheriff's Office,OCEANA,MI,Michigan,43.647255,-86.807575,0,8,13,4,0,1,0,0,0,0,1,27
2017,property-crime,MI4648500,Hudson Police Department,LENAWEE,MI,Michigan,41.895915,-84.066853,0,9,9,9,9,3,0,1,0,0,6,46
2017,violent-crime,MI4648500,Hudson Police Department,LENAWEE,MI,Michigan,41.895915,-84.066853,0,1,2,0,0,0,0,0,0,0,1,4
2017,property-crime,MI0364100,Otsego Police Department,ALLEGAN,MI,Michigan,42.46142,-85.69609,3,4,4,6,7,4,0,0,0,0,2,30
2017,violent-crime,MI0364100,Otsego Police Department,ALLEGAN,MI,Michigan,42.46142,-85.69609,0,3,1,1,0,0,0,0,0,0,0,5
2017,property-crime,MI0100100,State Police: Alcona County,ALCONA,MI,Michigan,44.682535,-82.83408,0,4,3,0,3,0,0,1,0,0,0,11
2017,violent-crime,MI0100100,State Police: Alcona County,ALCONA,MI,Michigan,44.682535,-82.83408,0,1,0,1,0,1,0,0,0,0,0,3
2017,property-crime,MI3047300,Hillsdale Police Department,HILLSDALE,MI,Michigan,41.864475,-84.642409,0,16,16,7,6,1,0,0,0,0,2,48
2017,violent-crime,MI3047300,Hillsdale Police Department,HILLSDALE,MI,Michigan,41.864475,-84.642409,0,6,3,2,2,2,0,0,0,0,2,17
2017,property-crime,MI0700700,State Police: Baraga County,BARAGA,MI,Michigan,46.696068,-88.356022,0,0,4,9,4,2,0,0,0,0,1,20
2017,violent-crime,MI0700700,State Police: Baraga County,BARAGA,MI,Michigan,46.696068,-88.356022,0,2,4,3,0,0,1,0,0,0,0,10
2017,property-crime,MI8234900,Detroit Police Department,WAYNE,MI,Michigan,42.33564,-83.04305,52,678,1942,1118,719,441,140,23,2,16,63,5194
2017,violent-crime,MI8234900,Detroit Police Department,WAYNE,MI,Michigan,42.33564,-83.04305,91,1014,3641,1993,1285,768,228,40,9,22,137,9228
2017,property-crime,MI1232200,Coldwater Police Department,BRANCH,MI,Michigan,41.93742,-85.00168,1,34,55,32,20,16,4,1,0,0,7,170
2017,violent-crime,MI1232200,Coldwater Police Department,BRANCH,MI,Michigan,41.93742,-85.00168,1,15,5,5,9,1,1,0,0,0,1,38
2017,property-crime,MI2466200,Petoskey Police Department,EMMET,MI,Michigan,45.375008,-84.960655,0,3,6,9,4,0,0,1,0,0,0,23
2017,violent-crime,MI2466200,Petoskey Police Department,EMMET,MI,Michigan,45.375008,-84.960655,0,2,0,3,1,0,0,0,0,0,0,6
2017,property-crime,MI5262300,Northern Michigan University,MARQUETTE,MI,Michigan,46.55664,-87.396324,0,4,0,0,0,0,0,0,0,0,0,4
2017,violent-crime,MI5262300,Northern Michigan University,MARQUETTE,MI,Michigan,46.55664,-87.396324,0,7,3,0,0,0,0,0,0,0,0,10
2017,property-crime,MI7088300,Grand Valley State University,OTTAWA,MI,Michigan,42.96041,-85.8881,0,27,29,0,1,1,0,0,0,0,9,67
2017,violent-crime,MI7088300,Grand Valley State University,OTTAWA,MI,Michigan,42.96041,-85.8881,0,2,0,0,0,0,0,0,0,0,0,2
2017,property-crime,MI2512500,Genesee County Sheriff's Office,GENESEE,MI,Michigan,43.011513,-83.686874,0,59,73,55,25,16,5,0,0,1,75,309
2017,violent-crime,MI2512500,Genesee County Sheriff's Office,GENESEE,MI,Michigan,43.011513,-83.686874,0,22,19,10,7,5,4,1,0,0,5,73
2017,property-crime,MI2539900,Flint Township Police Department,GENESEE,MI,Michigan,43.021077,-83.706372,4,221,381,239,123,90,33,3,0,6,85,1185
2017,violent-crime,MI2539900,Flint Township Police Department,GENESEE,MI,Michigan,43.021077,-83.706372,0,51,106,66,35,19,3,1,0,1,18,300
2017,property-crime,MI1601600,State Police: Cheboygan County,CHEBOYGAN,MI,Michigan,45.526234,-84.46618,0,3,8,3,4,3,0,0,0,0,0,21
2017,violent-crime,MI1601600,State Police: Cheboygan County,CHEBOYGAN,MI,Michigan,45.526234,-84.46618,0,3,2,3,1,1,0,0,0,0,0,10
2017,property-crime,MI7386300,Bridgeport Township Police Department,SAGINAW,MI,Michigan,43.328267,-84.05541,0,29,21,12,10,5,2,0,0,0,52,131
2017,violent-crime,MI7386300,Bridgeport Township Police Department,SAGINAW,MI,Michigan,43.328267,-84.05541,0,10,8,8,4,4,2,1,0,0,1,38
2017,violent-crime,MI2212200,Dickinson County Sheriff's Office,DICKINSON,MI,Michigan,46.012823,-87.866119,0,1,0,0,1,0,0,0,0,0,0,2
2017,property-crime,MI0938300,Essexville Police Department,BAY,MI,Michigan,43.613552,-83.846275,0,4,8,5,1,1,1,0,0,0,1,21
2017,violent-crime,MI0938300,Essexville Police Department,BAY,MI,Michigan,43.613552,-83.846275,0,8,0,0,1,0,0,0,0,0,1,10
2017,property-crime,MI1301300,State Police: Calhoun County,CALHOUN,MI,Michigan,42.29855,-85.21152,0,12,24,16,7,4,0,0,0,0,2,65
2017,violent-crime,MI1301300,State Police: Calhoun County,CALHOUN,MI,Michigan,42.29855,-85.21152,0,5,10,12,6,2,0,0,0,0,0,35
2017,property-crime,MI2445700,Harbor Springs Police Department,EMMET,MI,Michigan,45.431168,-84.97779,0,17,0,0,0,0,0,1,0,0,0,18
2017,violent-crime,MI2445700,Harbor Springs Police Department,EMMET,MI,Michigan,45.431168,-84.97779,0,0,0,0,0,0,0,1,0,0,0,1
2017,property-crime,MI8244700,Grosse Pointe Farms Police Department,WAYNE,MI,Michigan,42.284664,-83.261953,0,6,12,7,8,1,0,0,0,0,7,41
2017,violent-crime,MI8244700,Grosse Pointe Farms Police Department,WAYNE,MI,Michigan,42.284664,-83.261953,0,0,2,1,1,0,0,0,0,0,0,4
2017,property-crime,MI3148000,Houghton Police Department,HOUGHTON,MI,Michigan,47.121872,-88.56666,1,32,50,34,14,10,4,3,0,0,15,163
2017,violent-crime,MI3148000,Houghton Police Department,HOUGHTON,MI,Michigan,47.121872,-88.56666,0,0,0,1,0,0,0,0,0,0,0,1
2017,property-crime,MI6465600,Pentwater Police Department,OCEANA,MI,Michigan,43.7847,-86.43334,0,4,0,2,0,0,0,0,0,0,0,6
2017,property-crime,MI4314300,Lake County Sheriff's Office,LAKE,MI,Michigan,43.995187,-85.8114,1,10,14,24,18,16,7,1,1,31,0,123
2017,violent-crime,MI4314300,Lake County Sheriff's Office,LAKE,MI,Michigan,43.995187,-85.8114,0,4,9,4,5,8,0,0,0,1,0,31
2017,property-crime,MI3403400,State Police: Ionia County,IONIA,MI,Michigan,42.939972,-85.074776,0,45,25,27,13,10,1,2,0,0,1,124
2017,violent-crime,MI3403400,State Police: Ionia County,IONIA,MI,Michigan,42.939972,-85.074776,0,5,17,14,3,1,0,1,0,0,0,41
2017,property-crime,MI3128400,Calumet Police Department,HOUGHTON,MI,Michigan,47.24705,-88.453735,0,3,2,0,0,0,0,0,0,0,0,5
2017,violent-crime,MI3128400,Calumet Police Department,HOUGHTON,MI,Michigan,47.24705,-88.453735,0,1,0,1,0,0,0,0,0,0,0,2
2017,property-crime,MI8074700,South Haven Police Department,ALLEGAN; VAN BUREN,MI,Michigan,42.42695,-86.25557,2,51,53,36,24,15,3,1,0,4,13,202
2017,violent-crime,MI8074700,South Haven Police Department,ALLEGAN; VAN BUREN,MI,Michigan,42.42695,-86.25557,0,11,14,7,3,2,2,0,0,0,3,42
2017,property-crime,MI3103100,State Police: Houghton County,HOUGHTON,MI,Michigan,46.998196,-88.651984,0,17,19,15,12,9,1,0,0,0,3,76
2017,violent-crime,MI3103100,State Police: Houghton County,HOUGHTON,MI,Michigan,46.998196,-88.651984,1,7,3,0,1,1,1,0,0,0,0,14
2017,property-crime,MI4014000,Kalkaska County Sheriff's Office,KALKASKA,MI,Michigan,44.678881,-85.088992,0,5,5,2,1,0,0,0,0,0,1,14
2017,violent-crime,MI4014000,Kalkaska County Sheriff's Office,KALKASKA,MI,Michigan,44.678881,-85.088992,0,0,5,8,6,1,2,0,0,0,0,22
2017,property-crime,MI2802800,State Police: Grand Traverse County,GRAND TRAVERSE,MI,Michigan,44.751575,-85.618774,0,13,12,6,5,1,1,1,0,0,1,40
2017,violent-crime,MI2802800,State Police: Grand Traverse County,GRAND TRAVERSE,MI,Michigan,44.751575,-85.618774,0,4,6,4,4,0,0,0,0,0,0,18
2017,property-crime,MI5091200,Macomb Community College,MACOMB,MI,Michigan,42.508358,-82.97602,0,2,6,1,0,0,1,0,0,0,1,11
2017,violent-crime,MI5091200,Macomb Community College,MACOMB,MI,Michigan,42.508358,-82.97602,0,0,1,0,0,0,0,0,0,0,0,1
2017,property-crime,MI3713700,Isabella County Sheriff's Office,ISABELLA,MI,Michigan,43.60544,-84.77493,0,58,50,31,12,8,1,2,0,1,0,163
2017,violent-crime,MI3713700,Isabella County Sheriff's Office,ISABELLA,MI,Michigan,43.60544,-84.77493,0,14,13,20,3,4,2,0,1,2,0,59
2017,property-crime,MI0537500,Elk Rapids Police Department,ANTRIM,MI,Michigan,45.005455,-85.175639,0,2,0,0,0,2,0,0,0,0,0,4
2017,violent-crime,MI0537500,Elk Rapids Police Department,ANTRIM,MI,Michigan,45.005455,-85.175639,0,1,0,0,0,0,0,0,0,0,0,1
2017,property-crime,MI7043200,Grand Haven Police Department,OTTAWA,MI,Michigan,43.06242,-86.225784,0,30,45,31,14,5,1,2,0,0,6,134
2017,violent-crime,MI7043200,Grand Haven Police Department,OTTAWA,MI,Michigan,43.06242,-86.225784,2,6,4,1,3,0,0,0,0,0,1,17
2017,property-crime,MI4904900,State Police: Mackinac County,MACKINAC,MI,Michigan,46.167981,-85.303756,0,1,2,6,0,3,0,0,0,0,0,12
2017,violent-crime,MI4904900,State Police: Mackinac County,MACKINAC,MI,Michigan,46.167981,-85.303756,0,1,2,1,1,3,0,0,0,0,0,8
2017,property-crime,MI5815800,Monroe County Sheriff's Office,MONROE,MI,Michigan,41.914288,-83.39771,3,154,220,164,86,61,14,3,2,0,207,914
2017,violent-crime,MI5815800,Monroe County Sheriff's Office,MONROE,MI,Michigan,41.914288,-83.39771,1,47,42,36,21,16,6,0,0,0,11,180
2017,property-crime,MI4050200,Kalkaska Police Department,KALKASKA,MI,Michigan,44.678881,-85.088992,1,14,18,6,4,2,2,1,0,0,5,53
2017,violent-crime,MI4050200,Kalkaska Police Department,KALKASKA,MI,Michigan,44.678881,-85.088992,0,2,0,2,1,0,0,0,0,0,0,5
2017,property-crime,MI4740500,Fowlerville Police Department,LIVINGSTON,MI,Michigan,42.659294,-84.0731,0,5,7,10,4,4,0,0,0,0,0,30
2017,violent-crime,MI4740500,Fowlerville Police Department,LIVINGSTON,MI,Michigan,42.659294,-84.0731,0,2,6,0,0,0,0,0,0,0,0,8
2017,property-crime,MI3229300,Caseville Police Department,HURON,MI,Michigan,43.907616,-82.857045,0,1,2,2,0,0,0,0,0,0,1,6
2017,violent-crime,MI3229300,Caseville Police Department,HURON,MI,Michigan,43.907616,-82.857045,0,0,0,0,1,0,0,0,0,0,0,1
2017,property-crime,MI3392600,Meridian Township Police Department,INGHAM,MI,Michigan,42.730064,-84.41248,0,250,174,114,50,30,12,1,1,6,485,1123
2017,violent-crime,MI3392600,Meridian Township Police Department,INGHAM,MI,Michigan,42.730064,-84.41248,0,26,27,19,7,3,2,0,0,0,6,90
2017,property-crime,MI0410400,Alpena County Sheriff's Office,ALPENA,MI,Michigan,45.079895,-83.44955,0,16,4,9,2,1,1,0,0,0,0,33
2017,violent-crime,MI0410400,Alpena County Sheriff's Office,ALPENA,MI,Michigan,45.079895,-83.44955,1,4,1,1,0,0,0,0,0,0,0,7
2017,property-crime,MI6382100,White Lake Township Police Department,OAKLAND,MI,Michigan,42.660452,-83.38421,0,59,63,45,18,20,4,0,0,0,21,230
2017,violent-crime,MI6382100,White Lake Township Police Department,OAKLAND,MI,Michigan,42.660452,-83.38421,0,1,7,9,1,4,2,0,0,0,1,25
2017,property-crime,MI6116100,Muskegon County Sheriff's Office,MUSKEGON,MI,Michigan,43.235233,-86.24447,0,66,59,60,29,13,9,0,0,0,0,236
2017,violent-crime,MI6116100,Muskegon County Sheriff's Office,MUSKEGON,MI,Michigan,43.235233,-86.24447,0,25,19,15,5,3,0,0,0,0,0,67
2017,property-crime,MI5205200,State Police: Marquette County,MARQUETTE,MI,Michigan,46.656629,-87.583982,0,35,37,31,13,17,3,1,1,2,1,141
2017,violent-crime,MI5205200,State Police: Marquette County,MARQUETTE,MI,Michigan,46.656629,-87.583982,1,8,23,19,5,3,3,1,0,0,0,63
2017,property-crime,MI0823400,Barry Township Police Department,BARRY,MI,Michigan,42.582811,-85.31455,0,0,2,1,0,0,0,0,0,6,3,12
2017,violent-crime,MI0823400,Barry Township Police Department,BARRY,MI,Michigan,42.582811,-85.31455,0,4,1,1,0,0,0,1,0,0,0,7
2017,property-crime,MI7627400,Brown City Police Department,LAPEER; SANILAC,MI,Michigan,43.212185,-82.98775,0,3,1,2,1,0,0,0,0,0,0,7
2017,violent-crime,MI7627400,Brown City Police Department,LAPEER; SANILAC,MI,Michigan,43.212185,-82.98775,0,1,0,1,0,0,0,0,0,0,0,2
2017,property-crime,MI8186600,Huron-Clinton Metropolitan Authority: Hudson Mills Metropark,WASHTENAW,MI,Michigan,42.386703,-83.908806,0,0,0,0,0,0,0,0,0,0,0,0
2017,property-crime,MI7170600,Rogers City Police Department,PRESQUE ISLE,MI,Michigan,45.421047,-83.8157,0,1,0,3,1,2,0,0,0,0,33,40
2017,violent-crime,MI7170600,Rogers City Police Department,PRESQUE ISLE,MI,Michigan,45.421047,-83.8157,0,0,0,0,0,1,0,0,0,0,0,1
2017,property-crime,MI8293900,Wayne County Airport,WAYNE,MI,Michigan,42.284664,-83.261953,0,4,58,40,24,10,5,0,0,1,15,157
2017,violent-crime,MI8293900,Wayne County Airport,WAYNE,MI,Michigan,42.284664,-83.261953,0,0,1,0,0,1,0,0,0,0,0,2
2017,property-crime,MI8253400,Lincoln Park Police Department,WAYNE,MI,Michigan,42.250534,-83.18071,3,34,72,90,62,32,6,0,0,0,0,299
2017,violent-crime,MI8253400,Lincoln Park Police Department,WAYNE,MI,Michigan,42.250534,-83.18071,0,26,60,50,40,14,6,2,0,0,0,198
2017,property-crime,MI1911900,Clinton County Sheriff's Office,CLINTON,MI,Michigan,42.98678,-84.53433,0,24,18,18,3,4,0,0,0,0,0,67
2017,violent-crime,MI1911900,Clinton County Sheriff's Office,CLINTON,MI,Michigan,42.98678,-84.53433,0,9,10,2,2,0,3,1,0,0,0,27
2017,property-crime,MI7835800,Durand Police Department,SHIAWASSEE,MI,Michigan,42.91206,-83.98626,1,6,6,9,0,1,0,0,0,0,3,26
2017,violent-crime,MI7835800,Durand Police Department,SHIAWASSEE,MI,Michigan,42.91206,-83.98626,0,2,2,1,0,3,0,0,0,0,0,8
2017,property-crime,MI1750800,Kinross Township Police Department,CHIPPEWA,MI,Michigan,46.321819,-84.52063,0,5,2,0,1,0,0,0,0,0,0,8
