agency_type_name,state_name,county_name,latitude,longitude
County,Montana,POWELL,46.39975,-112.73353600000002
County,Montana,ROOSEVELT,48.282747,-104.99517
County,Montana,FALLON,46.318184,-104.40571800000001
County,Montana,CUSTER,46.407646,-105.84556
County,Virginia,YORK,37.220914,-76.395533
County,Virginia,CHARLOTTE,37.052234999999996,-78.63804
County,Virginia,BOTETOURT,37.553005,-79.804564
County,Virginia,HENRICO,37.43752,-77.300333
County,Virginia,AMELIA,37.331927,-77.977462
County,Virginia,DINWIDDIE,37.073498,-77.635492
County,Virginia,MIDDLESEX,37.606975,-76.528082
County,Virginia,LANCASTER,37.769844,-76.46544
County,Virginia,SUSSEX,36.926645,-77.259732
County,Virginia,PRINCE GEORGE,37.222153000000006,-77.28560999999999
County,Virginia,CHARLES CITY,37.361053999999996,-77.05417
County,Virginia,GLOUCESTER,37.416084000000005,-76.52996
County,Virginia,RUSSELL,36.93342,-82.095934
County,Virginia,NORTHUMBERLAND,37.856974,-76.379687
County,Virginia,ALBEMARLE,38.024184000000005,-78.553506
County,Virginia,ALLEGHANY,37.792618,-79.99534
County,Virginia,BRUNSWICK,36.764531,-77.860916
County,Virginia,ESSEX,37.939479999999996,-76.94187099999999
County,Virginia,STAFFORD,38.415386,-77.454872
County,Virginia,CARROLL,36.731951,-80.727838
County,Virginia,GILES,37.326427,-80.735085
County,Virginia,LEE,36.701721,-83.130112
County,Virginia,SURRY,37.119761,-76.880172
County,Virginia,SCOTT,36.712778,-82.61362700000001
County,Virginia,NOTTOWAY,37.143695,-78.052162
County,Virginia,ROCKBRIDGE,37.804522999999996,-79.42585
County,Virginia,CUMBERLAND,37.520189,-78.252836
County,Virginia,ORANGE,38.250439,-78.00998
County,Virginia,PULASKI,37.047714,-80.77798
County,Virginia,FREDERICK,39.184128,-78.16244
County,Virginia,KING GEORGE,38.266056,-77.179695
County,Virginia,APPOMATTOX,37.370725,-78.81094
County,Virginia,LOUDOUN,39.10288,-77.55814000000001
County,Virginia,BEDFORD,37.311316999999995,-79.50447
County,Virginia,WISE,36.974561,-82.62156
County,Virginia,PRINCE WILLIAM,38.701119,-77.479579
County,Virginia,AMHERST,37.630362,-79.147848
County,Virginia,KING AND QUEEN,37.71437,-76.901863
County,Virginia,ROCKINGHAM,38.511257,-78.876307
County,Virginia,FRANKLIN,36.99557,-79.88817
County,Virginia,JAMES CITY,37.324427,-76.778319
County,Virginia,PAGE,38.664318,-78.46461
County,Virginia,DICKENSON,37.137081,-82.34920799999999
County,Virginia,MONTGOMERY,37.129622999999995,-80.40850999999999
County,Virginia,WYTHE,36.901471,-81.084209
County,Virginia,LOUISA,37.971681,-77.95917800000001
County,Virginia,BLAND,37.130612,-81.125853
County,Virginia,ROANOKE,37.320732,-80.02192
County,Virginia,LUNENBURG,36.945757,-78.242313
County,Virginia,PITTSYLVANIA,36.821721000000004,-79.39850200000001
County,Virginia,GREENE,38.285507,-78.4199
County,Virginia,ARLINGTON,38.889953999999996,-77.08372
County,Virginia,FLUVANNA,37.830576,-78.284435
County,Virginia,NEW KENT,37.502909,-76.982857
County,Virginia,AUGUSTA,38.167807,-79.146682
County,Virginia,WASHINGTON,36.717323,-82.00555
County,Virginia,GREENSVILLE,36.680225,-77.560261
County,Virginia,CRAIG,37.473129,-80.231734
County,Virginia,RICHMOND,37.942894,-76.730561
County,Virginia,ISLE OF WIGHT,36.901418,-76.70756899999999
County,Virginia,MADISON,38.412059,-78.276961
County,Virginia,FLOYD,36.91122,-80.3202
County,Virginia,NELSON,37.790048999999996,-78.87935300000001
County,Virginia,WESTMORELAND,38.109238,-76.804073
County,Virginia,RAPPAHANNOCK,38.684521999999994,-78.168824
County,Virginia,HALIFAX,36.766461,-78.939614
County,Virginia,CULPEPER,38.485929999999996,-77.956476
County,Virginia,FAUQUIER,38.744103,-77.821585
County,Virginia,PRINCE EDWARD,37.224880999999996,-78.432957
County,Virginia,CLARKE,39.115864,-77.991226
County,Virginia,NORTHAMPTON,37.302628999999996,-75.923868
County,Virginia,MATHEWS,37.425348,-76.26880799999999
County,Virginia,SPOTSYLVANIA,38.182311,-77.65628000000001
County,Virginia,BUCHANAN,37.26812,-82.038151
County,Virginia,HIGHLAND,38.356671999999996,-79.56795799999999
County,Virginia,WARREN,38.908187,-78.207131
County,Virginia,HANOVER,37.760165,-77.490992
County,Virginia,CAROLINE,38.030319,-77.35234799999999
County,Virginia,SHENANDOAH,38.856204,-78.573987
County,Virginia,FAIRFAX,38.84565,-77.31145500000001
County,Virginia,POWHATAN,37.549403999999996,-77.91285500000001
County,Virginia,GRAYSON,36.656303,-81.225337
County,Virginia,PATRICK,36.667327,-80.286141
County,Virginia,ACCOMACK,37.765944,-75.757807
County,Virginia,HENRY,36.741,-79.89156
County,Virginia,SOUTHAMPTON,36.720172999999996,-77.10385600000001
County,Virginia,MECKLENBURG,36.687256,-78.368959
County,Virginia,BUCKINGHAM,37.573928,-78.529169
County,Virginia,KING WILLIAM,37.708259999999996,-77.091054
County,Virginia,CAMPBELL,37.210151,-79.095428
County,Virginia,TAZEWELL,37.125395000000005,-81.562924
County,Virginia,SMYTH,36.833374,-81.52013000000001
County,Virginia,CHESTERFIELD,37.378434000000006,-77.585847
County,Virginia,BATH,38.068988,-79.73289799999999
County,Virginia,GOOCHLAND,37.724166,-77.914273
County,Alabama,TALLAPOOSA,32.814243,-85.77444
County,Alabama,PICKENS,33.296808,-88.096878
County,Alabama,MACON,32.40025,-85.63693
County,Alabama,HOUSTON,31.224411,-85.393456
County,Alabama,ETOWAH,34.015840000000004,-86.011925
County,Alabama,BIBB,32.939995,-87.11683000000001
County,Alabama,COOSA,32.931445000000004,-86.243482
County,Alabama,LOWNDES,32.147888,-86.650586
County,Alabama,PIKE,31.80726,-85.972015
County,Alabama,ESCAMBIA,31.106821000000004,-87.071945
County,Alabama,JACKSON,34.67283,-86.03464
County,Alabama,TALLADEGA,33.369277000000004,-86.17580500000001
County,Alabama,BARBOUR,31.886034000000002,-85.4849
County,Alabama,LAMAR,33.787085,-88.08743100000001
County,Alabama,COVINGTON,31.313370000000003,-86.50222
County,Alabama,SUMTER,32.597481,-88.200057
County,Alabama,WINSTON,34.155888,-87.364147
County,Alabama,CRENSHAW,31.732826,-86.319222
County,Alabama,FRANKLIN,34.441989,-87.842814
County,Alabama,BALDWIN,30.884958,-87.77505500000001
County,Alabama,MARENGO,32.247591,-87.79109100000001
County,Alabama,MORGAN,34.454484,-86.846402
County,Alabama,MADISON,34.730453000000004,-86.58588
County,Alabama,FAYETTE,33.685856,-87.83185999999999
County,Alabama,CULLMAN,34.131923,-86.86926700000001
County,Alabama,AUTAUGA,32.4632,-86.47712
County,Alabama,COFFEE,31.402258000000003,-85.989602
County,Alabama,PERRY,32.639005,-87.29382700000001
County,Alabama,BUTLER,31.751666999999998,-86.681969
County,Alabama,CALHOUN,33.771706,-85.822513
County,Alabama,MONTGOMERY,32.20365,-86.20383100000001
County,Alabama,DALE,31.430653999999997,-85.609476
County,Alabama,MARSHALL,34.3587,-86.29298
County,Alabama,CLEBURNE,33.671964,-85.516126
County,Alabama,GREENE,32.844497,-87.9642
County,Alabama,WASHINGTON,31.405216999999997,-88.197564
County,Alabama,MOBILE,30.684571999999996,-88.196568
County,Alabama,CHAMBERS,32.89985,-85.40123
County,Alabama,DALLAS,32.33354,-87.114356
County,Alabama,CLAY,33.267809,-85.862051
County,Alabama,GENEVA,31.092391999999997,-85.821011
County,Alabama,MONROE,31.580332000000002,-87.383266
County,Alabama,MARION,34.138219,-87.881551
County,Alabama,WILCOX,31.990371999999997,-87.302216
County,Alabama,DEKALB,34.460929,-85.80399200000001
County,Alabama,CONECUH,31.435986,-86.95452
County,Alabama,WALKER,33.832783,-87.276886
County,Alabama,CHEROKEE,34.163456,-85.66378
County,Alabama,RANDOLPH,33.296475,-85.46406800000001
County,Alabama,JEFFERSON,33.553444,-86.896536
County,Alabama,LIMESTONE,34.81945,-86.96882
County,Alabama,SHELBY,33.262937,-86.678104
County,Alabama,LAUDERDALE,34.904121999999994,-87.650997
County,Alabama,CLARKE,31.685521,-87.818624
County,Alabama,HENRY,31.516978,-85.239971
County,Alabama,TUSCALOOSA,33.290202,-87.52286
County,Alabama,COLBERT,34.733059999999995,-87.70358
County,Alabama,ELMORE,32.597229,-86.142738
County,Alabama,LEE,32.604064,-85.353048
County,Alabama,BULLOCK,32.14111,-85.71614
County,Alabama,RUSSELL,32.289811,-85.18698
County,Alabama,CHILTON,32.84005,-86.62905
County,Alabama,ST CLAIR,33.712963,-86.315663
County,Alabama,CHOCTAW,31.990996999999997,-88.248908
County,Alabama,LAWRENCE,34.51096,-87.2851
County,Alabama,BLOUNT,33.929085,-86.4896
County,Alabama,HALE,32.752796000000004,-87.62306099999999
County,Arkansas,MILLER,33.39993,-94.02271
County,Arkansas,LAWRENCE,36.070007000000004,-90.95785500000001
County,Arkansas,BAXTER,36.28071,-92.330438
County,Arkansas,STONE,35.856989,-92.14049399999999
County,Arkansas,NEVADA,33.666699,-93.305072
County,Arkansas,GARLAND,34.504906,-93.05932
County,Arkansas,ST FRANCIS,35.014438,-90.742138
County,Arkansas,FAULKNER,35.088737,-92.44250500000001
County,Arkansas,WOODRUFF,35.287290000000006,-91.36511999999999
County,Arkansas,MONTGOMERY,34.545652000000004,-93.664147
County,Arkansas,HOWARD,34.083064,-93.990931
County,Arkansas,BRADLEY,33.614407,-92.06419
County,Arkansas,CONWAY,35.1585,-92.768936
County,Arkansas,POPE,35.27959,-93.10818499999999
County,Arkansas,LOGAN,35.288918,-93.734955
County,Arkansas,JACKSON,35.596605,-91.223178
County,Arkansas,UNION,33.210384000000005,-92.63095
County,Arkansas,CLARK,34.11872,-93.05244
County,Arkansas,PERRY,34.946363,-92.926877
County,Arkansas,SEBASTIAN,35.386814,-94.42259
County,Arkansas,CROSS,35.223557,-90.786934
County,Arkansas,MARION,36.266656,-92.678588
County,Arkansas,ASHLEY,33.22701,-91.79664
County,Arkansas,HEMPSTEAD,33.728611,-93.665809
County,Arkansas,NEWTON,35.910061999999996,-93.21508399999999
County,Arkansas,DALLAS,33.967822999999996,-92.653999
County,Arkansas,LEE,34.774547999999996,-90.75726
County,Arkansas,SALINE,34.556995,-92.57763
County,Arkansas,POLK,34.586659999999995,-94.238434
County,Arkansas,COLUMBIA,33.223038,-93.232843
County,Arkansas,SEVIER,33.994608,-94.24329
County,Arkansas,WHITE,35.254721999999994,-91.753158
County,Arkansas,FRANKLIN,35.508573,-93.887672
County,Arkansas,HOT SPRING,34.356274,-92.80937
County,Arkansas,CALHOUN,33.56046,-92.513879
County,Arkansas,LITTLE RIVER,33.67288,-94.13271
County,Arkansas,CRITTENDEN,35.173553000000005,-90.19129000000001
County,Arkansas,JEFFERSON,34.277695,-91.930701
County,Arkansas,JOHNSON,35.573359,-93.46632199999999
County,Arkansas,MADISON,36.012545,-93.724053
County,Arkansas,GREENE,36.079190000000004,-90.54762
County,Arkansas,OUACHITA,33.591158,-92.87841800000001
County,Arkansas,PULASKI,34.724297,-92.306465
County,Arkansas,POINSETT,35.58099,-90.71705
County,Arkansas,CLEVELAND,33.893201,-92.188714
County,Arkansas,INDEPENDENCE,35.737499,-91.559942
County,Arkansas,YELL,34.997713,-93.408303
County,Arkansas,ARKANSAS,34.500004,-91.55133000000001
County,Arkansas,CARROLL,36.35576,-93.548454
County,Arkansas,SCOTT,34.858869,-94.063641
County,Arkansas,DESHA,33.828748,-91.244427
County,Arkansas,SHARP,36.173398999999996,-91.471069
County,Arkansas,FULTON,36.383447,-91.819245
County,Arkansas,PIKE,34.158190999999995,-93.658659
County,Arkansas,CRAWFORD,35.583040999999994,-94.23622399999999
County,Arkansas,BENTON,36.337825,-94.256187
County,Arkansas,WASHINGTON,36.034187,-94.17598000000001
County,Arkansas,MISSISSIPPI,35.766943,-90.05220899999999
County,Arkansas,LINCOLN,33.939323,-91.84514
County,Arkansas,RANDOLPH,36.252094,-90.95636999999999
County,Arkansas,LONOKE,34.78607,-91.89905999999999
County,Arkansas,LAFAYETTE,33.24066,-93.611643
County,Arkansas,CLEBURNE,35.48342,-92.03950999999999
County,Arkansas,CHICOT,33.331024,-91.28178
County,Arkansas,IZARD,36.094879,-91.913625
County,Arkansas,GRANT,34.306824,-92.40039
County,Arkansas,DREW,33.626446,-91.79111
County,Arkansas,SEARCY,35.909659999999995,-92.69935100000001
County,Arkansas,PRAIRIE,34.977436,-91.49404
County,Arkansas,CRAIGHEAD,35.828268,-90.630411
County,Arkansas,CLAY,36.367302,-90.418704
County,Arkansas,MONROE,34.69242,-91.31478
County,Arkansas,PHILLIPS,34.425841999999996,-90.848386
County,Arkansas,BOONE,36.304308,-93.079204
County,Arkansas,VAN BUREN,35.582959,-92.515977
County,North Carolina,ANSON,34.974996000000004,-80.109959
County,North Carolina,BURKE,35.746182,-81.70618
County,North Carolina,WILSON,35.700351,-77.92160200000001
County,North Carolina,CHEROKEE,35.136233000000004,-84.061308
County,North Carolina,ONSLOW,34.751057,-77.43164
County,North Carolina,SCOTLAND,34.840022999999995,-79.477337
County,North Carolina,HARNETT,35.368635,-78.87161
County,North Carolina,DARE,35.606269,-75.76753599999999
County,North Carolina,JOHNSTON,35.513397999999995,-78.36731
County,North Carolina,MADISON,35.86408,-82.712731
County,North Carolina,POLK,35.277901,-82.167621
County,North Carolina,SAMPSON,34.995235,-78.30078
County,North Carolina,BUNCOMBE,35.59564,-82.56017
County,North Carolina,WILKES,36.145123,-81.16558
County,North Carolina,NORTHAMPTON,36.421774,-77.398352
County,North Carolina,ASHE,36.420254,-81.45915
County,North Carolina,CURRITUCK,36.401684,-76.01980999999999
County,North Carolina,MARTIN,35.841059,-77.11286700000001
County,North Carolina,RANDOLPH,35.670483000000004,-79.83208499999999
County,North Carolina,JACKSON,35.379642,-83.223495
County,North Carolina,MITCHELL,36.015045,-82.15813399999999
County,North Carolina,HAYWOOD,35.470844,-83.00406
County,North Carolina,PERSON,36.386336,-78.965644
County,North Carolina,DAVIE,35.89376,-80.561844
County,North Carolina,RUTHERFORD,35.370090000000005,-81.95822
County,North Carolina,LEE,35.476075,-79.17222
County,North Carolina,BRUNSWICK,34.038754,-78.227765
County,North Carolina,CATAWBA,35.663182,-81.214151
County,North Carolina,WAYNE,35.362747,-78.004819
County,North Carolina,CUMBERLAND,35.051033000000004,-78.8771
County,North Carolina,PAMLICO,35.147473,-76.66506899999999
County,North Carolina,HENDERSON,35.314953,-82.459854
County,North Carolina,ALEXANDER,35.920951,-81.17746700000001
County,North Carolina,TRANSYLVANIA,35.210095,-82.816696
County,North Carolina,ALLEGHANY,36.489356,-81.132299
County,North Carolina,JONES,35.03216,-77.356443
County,North Carolina,CHATHAM,35.704994,-79.25145400000001
County,North Carolina,WATAUGA,36.235371,-81.709919
County,North Carolina,ORANGE,36.0745,-79.09902
County,North Carolina,CRAVEN,35.118179,-77.082541
County,North Carolina,TYRRELL,35.87042,-76.165345
County,North Carolina,HERTFORD,36.363517,-76.981616
County,North Carolina,ROWAN,35.66859,-80.46837
County,North Carolina,PITT,35.591095,-77.372376
County,North Carolina,DUPLIN,34.934403,-77.933543
County,North Carolina,HOKE,35.017233000000004,-79.241964
County,North Carolina,LINCOLN,35.487825,-81.225176
County,North Carolina,CARTERET,34.858313,-76.526967
County,North Carolina,PENDER,34.512556,-77.88810600000001
County,North Carolina,COLUMBUS,34.260471,-78.63637800000001
County,North Carolina,GREENE,35.451164,-77.676994
County,North Carolina,SURRY,36.415416,-80.686463
County,North Carolina,WASHINGTON,35.844589,-76.572334
County,North Carolina,DURHAM,36.036589,-78.87791899999999
County,North Carolina,CAMDEN,36.342344,-76.162488
County,North Carolina,GRANVILLE,36.311695,-78.588844
County,North Carolina,HYDE,35.408157,-76.153687
County,North Carolina,GASTON,35.293344,-81.177256
County,North Carolina,PERQUIMANS,36.178259999999995,-76.404269
County,North Carolina,LENOIR,35.240068,-77.63551
County,North Carolina,CASWELL,36.393097,-79.332546
County,North Carolina,CLEVELAND,35.33463,-81.557114
County,North Carolina,EDGECOMBE,35.917055,-77.602655
County,North Carolina,GRAHAM,35.348364000000004,-83.830915
County,North Carolina,WARREN,36.398105,-78.099899
County,North Carolina,ALAMANCE,36.041973999999996,-79.399935
County,North Carolina,SWAIN,35.568849,-83.465614
County,North Carolina,NEW HANOVER,34.324020000000004,-77.89272
County,North Carolina,CLAY,35.052997,-83.752264
County,North Carolina,IREDELL,35.806356,-80.874545
County,North Carolina,AVERY,36.072894,-81.920363
County,North Carolina,GATES,36.442135,-76.70235500000001
County,North Carolina,RICHMOND,34.937057,-79.77315
County,North Carolina,FORSYTH,36.132466,-80.256961
County,North Carolina,YANCEY,35.889505,-82.30398000000001
County,North Carolina,MONTGOMERY,35.358738,-79.8937
County,North Carolina,BLADEN,34.591938,-78.539489
County,North Carolina,WAKE,35.789846000000004,-78.650624
County,North Carolina,UNION,34.991501,-80.53013100000001
County,North Carolina,MCDOWELL,35.6641,-82.03428000000001
County,North Carolina,YADKIN,36.158765,-80.665164
County,North Carolina,CABARRUS,35.387845,-80.552868
County,North Carolina,NASH,35.965945,-77.987555
County,North Carolina,CHOWAN,36.127288,-76.60207
County,North Carolina,BEAUFORT,35.543403999999995,-77.05421
County,North Carolina,GUILFORD,36.079065,-79.78866500000001
County,North Carolina,STANLY,35.349327,-80.19811
County,North Carolina,GASTON,35.293344,-81.177256
County,North Carolina,ROCKINGHAM,36.38109,-79.782818
County,North Carolina,PASQUOTANK,36.30086,-76.22274
County,North Carolina,FRANKLIN,36.088241,-78.28309
County,North Carolina,ROBESON,34.591152,-79.05221
County,North Carolina,STOKES,36.393829,-80.26598299999999
County,North Carolina,DAVIDSON,35.825264000000004,-80.2548
County,North Carolina,HALIFAX,36.251438,-77.64484200000001
County,North Carolina,BERTIE,36.06133,-76.962367
County,North Carolina,MOORE,35.310163,-79.480664
County,North Carolina,VANCE,36.365481,-78.405434
County,North Carolina,CALDWELL,35.893574,-81.571625
County,North Carolina,MACON,35.19627,-83.37150600000001
County,North Dakota,MORTON,46.82736,-100.89153
County,North Dakota,KIDDER,46.935385,-99.742727
County,North Dakota,BOWMAN,46.183228,-103.396614
County,North Dakota,BILLINGS,47.009283,-103.364924
County,North Dakota,DIVIDE,48.814709,-103.498076
County,North Dakota,STUTSMAN,46.903137,-98.70666
County,North Dakota,GRIGGS,47.463463,-98.232444
County,North Dakota,BARNES,46.94255,-98.070195
County,North Dakota,STARK,46.817031,-102.662026
County,North Dakota,NELSON,48.04156,-98.34569
County,North Dakota,BURLEIGH,46.971843,-100.462001
County,North Dakota,RICHLAND,46.266014,-96.60566999999999
County,North Dakota,EDDY,47.680157,-99.13368
County,North Dakota,MCKENZIE,47.742475,-103.403215
County,North Dakota,GRANT,46.357827,-101.639049
County,North Dakota,MCLEAN,47.653055,-101.42179399999999
County,North Dakota,PEMBINA,48.766896,-97.545405
County,North Dakota,MCHENRY,48.349827000000005,-100.40519
County,North Dakota,WARD,48.216685999999996,-101.540537
County,North Dakota,SHERIDAN,47.581359,-100.330986
County,North Dakota,GOLDEN VALLEY,46.938924,-103.844612
County,North Dakota,WILLIAMS,48.345867,-103.4874
County,North Dakota,CAVALIER,48.76123,-98.36825
County,North Dakota,TRAILL,47.446215,-97.164754
County,North Dakota,RAMSEY,48.107742,-98.867455
County,North Dakota,LAMOURE,46.464195000000004,-98.526057
County,North Dakota,ROLETTE,48.768271,-99.840463
County,North Dakota,BOTTINEAU,48.794412,-100.831257
County,North Dakota,TOWNER,48.682183,-99.24815799999999
County,North Dakota,HETTINGER,46.434939,-102.45838499999999
County,North Dakota,DUNN,47.354548,-102.61236600000001
County,North Dakota,RENVILLE,48.712781,-101.658152
County,North Dakota,BURKE,48.786453,-102.520087
County,North Dakota,STEELE,47.451062,-97.71892
County,North Dakota,BENSON,48.071743,-99.351152
County,North Dakota,EMMONS,46.284255,-100.237842
County,North Dakota,CASS,46.927003000000006,-97.252375
County,North Dakota,MOUNTRAIL,48.210291,-102.364756
County,North Dakota,ADAMS,46.096815,-102.533198
County,North Dakota,SLOPE,46.445834000000005,-103.462462
County,North Dakota,PIERCE,48.37129,-99.97709
County,North Dakota,MCINTOSH,46.117034000000004,-99.44304100000001
County,North Dakota,WELLS,47.580851,-99.671502
County,North Dakota,SIOUX,46.109282,-101.047524
County,North Dakota,WALSH,48.418118,-97.40549
County,North Dakota,OLIVER,47.118078999999994,-101.33142
County,North Dakota,FOSTER,47.464327000000004,-98.872817
County,North Dakota,MERCER,47.307175,-101.833261
County,North Dakota,DICKEY,46.107756,-98.49651800000001
County,North Dakota,LOGAN,46.469278,-99.50458499999999
County,North Dakota,RANSOM,46.449276,-97.647554
County,North Dakota,SARGENT,46.108206,-97.63003
County,North Dakota,GRAND FORKS,47.926003,-97.450851
County,Nebraska,NUCKOLLS,40.176491999999996,-98.046842
County,Nebraska,DAKOTA,42.390456,-96.562549
County,Nebraska,BOONE,41.7054,-98.06679399999999
County,Nebraska,JOHNSON,40.395457,-96.268562
County,Nebraska,RED WILLOW,40.16942,-100.468576
County,Nebraska,FILLMORE,40.525040000000004,-97.596705
County,Nebraska,SHERIDAN,42.507073999999996,-102.389698
County,Nebraska,KEARNEY,40.506269,-98.948461
County,Nebraska,ANTELOPE,42.183225,-98.058037
County,Nebraska,YORK,40.873056,-97.596742
County,Nebraska,VALLEY,41.564094,-98.98348399999999
County,Nebraska,HOLT,42.459286999999996,-98.784766
County,Nebraska,DIXON,42.485279999999996,-96.855862
County,Nebraska,MERRICK,41.169801,-98.031051
County,Nebraska,CEDAR,42.604510999999995,-97.256824
County,Nebraska,LOGAN,41.542155,-100.443665
County,Nebraska,PHELPS,40.516365,-99.40655699999999
County,Nebraska,GOSPER,40.509838,-99.824078
County,Nebraska,DUNDY,40.180165,-101.681133
County,Nebraska,BURT,41.854178999999995,-96.337746
County,Nebraska,STANTON,41.904792,-97.174724
County,Nebraska,KNOX,42.634403999999996,-97.891349
County,Nebraska,HAMILTON,40.877145,-98.02194300000001
County,Nebraska,CLAY,40.523669,-98.05105
County,Nebraska,NEMAHA,40.387448,-95.850954
County,Nebraska,CHASE,40.530390000000004,-101.694192
County,Nebraska,CUSTER,41.393893,-99.726866
County,Nebraska,ARTHUR,41.571944,-101.695898
County,Nebraska,HOOKER,41.9187,-101.11681
County,Nebraska,WASHINGTON,41.533972999999996,-96.224577
County,Nebraska,SEWARD,40.871944,-97.140383
County,Nebraska,LOUP,41.897714,-99.509764
County,Nebraska,BROWN,42.34939,-99.923176
County,Nebraska,WHEELER,41.937859,-98.522289
County,Nebraska,FRANKLIN,40.183203000000006,-98.96208
County,Nebraska,RICHARDSON,40.123743,-95.718603
County,Nebraska,COLFAX,41.574675,-97.089455
County,Nebraska,DEUEL,41.111903000000005,-102.33260899999999
County,Nebraska,THAYER,40.173845,-97.59626300000001
County,Nebraska,PERKINS,40.856065,-101.636443
County,Nebraska,HARLAN,40.178765999999996,-99.403418
County,Nebraska,BANNER,41.53975,-103.726263
County,Nebraska,BUFFALO,40.855226,-99.07498299999999
County,Nebraska,PIERCE,42.271413,-97.61099200000001
County,Nebraska,KIMBALL,41.199274,-103.703153
County,Nebraska,GARFIELD,41.905571,-98.92299799999999
County,Nebraska,SCOTTS BLUFF,41.851589000000004,-103.70586
County,Nebraska,WEBSTER,40.180646,-98.49859000000001
County,Nebraska,HOWARD,41.216851,-98.51334200000001
County,Nebraska,LANCASTER,40.783547,-96.68865799999999
County,Nebraska,BUTLER,41.226071999999995,-97.132039
County,Nebraska,MCPHERSON,41.596472999999996,-101.060237
County,Nebraska,CHERRY,42.566619,-101.07041600000001
County,Nebraska,BOYD,42.894448,-98.773022
County,Nebraska,NANCE,41.402384999999995,-97.99140799999999
County,Nebraska,CUMING,41.915865000000004,-96.788517
County,Nebraska,FRONTIER,40.530947,-100.406683
County,Nebraska,GREELEY,41.5676,-98.53056600000001
County,Nebraska,ROCK,42.413325,-99.45853000000001
County,Nebraska,KEYA PAHA,42.875479999999996,-99.718351
County,Nebraska,DODGE,41.577008,-96.645853
County,Nebraska,SAUNDERS,41.223152,-96.640923
County,Nebraska,MADISON,41.909929,-97.60685600000001
County,Nebraska,GARDEN,41.659380999999996,-102.32822900000001
County,Nebraska,HAYES,40.535786,-101.05558
County,Nebraska,THOMAS,41.848620000000004,-100.506911
County,Nebraska,PLATTE,41.576865999999995,-97.513467
County,Nebraska,DAWSON,40.867378,-99.815154
County,Nebraska,PAWNEE,40.13785,-96.245225
County,Nebraska,JEFFERSON,40.175736,-97.143103
County,Nebraska,BLAINE,41.92523,-99.990771
County,Nebraska,WAYNE,42.210746,-97.126243
County,Nebraska,CASS,40.909878000000006,-96.140609
County,Nebraska,SHERMAN,41.218742999999996,-98.972849
County,Nebraska,LINCOLN,41.050321999999994,-100.74448100000001
County,Nebraska,POLK,41.187925,-97.570663
County,Nebraska,BOX BUTTE,42.215665,-103.08782099999999
County,Nebraska,FURNAS,40.191865,-99.909663
County,Nebraska,GRANT,41.915867,-101.756875
County,Nebraska,SALINE,40.516802,-97.131755
County,Nebraska,MORRILL,41.732205,-102.990599
County,Nebraska,ADAMS,40.520632,-98.50004399999999
County,Nebraska,HITCHCOCK,40.176896,-101.044217
County,Nebraska,THURSTON,42.154061,-96.53394300000001
County,Nebraska,GAGE,40.255234,-96.683453
County,Nebraska,DOUGLAS,41.297090999999995,-96.154066
County,Nebraska,KEITH,41.194413,-101.644486
County,Nebraska,SARPY,41.115064000000004,-96.109125
County,Nebraska,CHEYENNE,41.214236,-103.01192900000001
County,Nebraska,SIOUX,42.485675,-103.744068
County,Nebraska,HALL,40.866023,-98.49800400000001
County,Nebraska,DAWES,42.711214,-103.134872
County,Nebraska,OTOE,40.637992,-96.131027
County,Arizona,MOHAVE,35.717705,-113.74968899999999
County,Arizona,APACHE,35.385084,-109.490172
County,Arizona,YUMA,32.723853999999996,-114.62336
County,Arizona,GILA,33.789618,-110.81187
County,Arizona,SANTA CRUZ,31.525733000000002,-110.845228
County,Arizona,GREENLEE,33.238872,-109.242323
County,Arizona,PIMA,32.170643,-110.94519
County,Arizona,LA PAZ,34.14631,-114.28976000000002
County,Arizona,COCHISE,31.840128999999997,-109.77516299999999
County,Arizona,NAVAJO,35.390934,-110.320908
County,Arizona,GRAHAM,32.931828,-109.87831000000001
County,Arizona,YAVAPAI,34.54184,-112.46651499999999
County,Arizona,COCONINO,35.188972,-111.64146000000001
County,Arizona,MARICOPA,33.446075,-112.07512
County,Arizona,PINAL,32.919038,-111.367005
County,New Hampshire,CARROLL,43.867567,-71.201665
County,New Hampshire,SULLIVAN,43.361188,-72.222084
County,New Hampshire,HILLSBOROUGH,43.00987,-71.54077
County,New Hampshire,BELKNAP,43.543556,-71.48343
County,New Hampshire,STRAFFORD,43.293172,-71.035889
County,New Hampshire,GRAFTON,44.115376,-72.0402
County,New Hampshire,COOS,44.49118,-71.571556
County,New Hampshire,ROCKINGHAM,43.01195,-71.051125
County,New Hampshire,CHESHIRE,42.934753,-72.27954
County,New Hampshire,MERRIMACK,43.299485,-71.68013
County,New Jersey,BERGEN,40.878440000000005,-74.04463
County,New Jersey,HUDSON,40.732777,-74.05765
County,New Jersey,SOMERSET,40.56831,-74.60975
County,New Jersey,MERCER,40.21716,-74.76352
County,New Jersey,BURLINGTON,39.875786,-74.66300600000001
County,New Jersey,GLOUCESTER,39.721019,-75.14370799999999
County,New Jersey,HUNTERDON,40.565283,-74.911969
County,New Jersey,SUSSEX,41.137423999999996,-74.691855
County,New Jersey,MIDDLESEX,40.439593,-74.407585
County,New Jersey,CAMDEN,39.945609999999995,-75.12078000000001
County,New Jersey,UNION,40.66194,-74.21678
County,New Jersey,ESSEX,40.736779999999996,-74.17651
